"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/17/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/18/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/19/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/20/2017","AQS","060710306","1","0.5","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/21/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","20","83.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/23/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/24/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/25/2017","AQS","060710306","1","1.2","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/26/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/27/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/28/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/01/2017","AQS","060710306","1","1.4","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/02/2017","AQS","060710306","1","1.5","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/03/2017","AQS","060710306","1","1.8","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/04/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/05/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/06/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/07/2017","AQS","060710306","1","1.1","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/08/2017","AQS","060710306","1","1.6","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/09/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/10/2017","AQS","060710306","1","1","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/11/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/12/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/14/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/15/2017","AQS","060710306","1","1.1","ppb","1","Victorville-Park Avenue","20","83.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/16/2017","AQS","060710306","1","1.1","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/17/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/18/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/19/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/20/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/21/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","20","83.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/22/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/23/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/24/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/25/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/26/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/27/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/28/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/29/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/30/2017","AQS","060710306","1","1","ppb","1","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/31/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","19","79.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/01/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/02/2017","AQS","060710306","1","0.1","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/03/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/04/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/05/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/06/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/07/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/08/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/09/2017","AQS","060710306","1","0.1","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/10/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/11/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/12/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/13/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/14/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/15/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/16/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/17/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/18/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/19/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/20/2017","AQS","060710306","1","0","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/21/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/22/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/23/2017","AQS","060710306","1","0.5","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/24/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/25/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/26/2017","AQS","060710306","1","0.2","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/27/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/28/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/29/2017","AQS","060710306","1","0.1","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/30/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/01/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/02/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/03/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/04/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/05/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/06/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/07/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/08/2017","AQS","060710306","1","0.5","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/09/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/10/2017","AQS","060710306","1","0.3","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/11/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/12/2017","AQS","060710306","1","1.4","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/13/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/14/2017","AQS","060710306","1","2.9","ppb","3","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/15/2017","AQS","060710306","1","2.2","ppb","3","Victorville-Park Avenue","19","79.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/16/2017","AQS","060710306","1","1.3","ppb","1","Victorville-Park Avenue","20","83.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/17/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/18/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/19/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/20/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/21/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/23/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/24/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/25/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/26/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/27/2017","AQS","060710306","1","0.4","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/28/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/29/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/30/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/31/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/01/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/02/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/03/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/04/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/05/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/06/2017","AQS","060710306","1","1.1","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/07/2017","AQS","060710306","1","0.7","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/08/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/09/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/10/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/11/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/12/2017","AQS","060710306","1","0.6","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/13/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","18","75.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/14/2017","AQS","060710306","1","0.8","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/15/2017","AQS","060710306","1","1.2","ppb","1","Victorville-Park Avenue","21","88.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/16/2017","AQS","060710306","1","1.4","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/17/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","22","92.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/18/2017","AQS","060710306","1","1","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/19/2017","AQS","060710306","1","0.9","ppb","0","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/20/2017","AQS","060710306","1","1","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/21/2017","AQS","060710306","1","1.3","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/22/2017","AQS","060710306","1","1","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/23/2017","AQS","060710306","1","1.2","ppb","1","Victorville-Park Avenue","23","96.0000","42401","Sulfur dioxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
